Order_ID,Customer_Age,Customer_Type,Restaurant_Type,Cuisine_Type,Delivery_Distance_KM,Delivery_Time_Min,Order_Value_USD,Item_Count,Weather_Condition,Traffic_Level,Customer_Rating,Complaint_Flag,Refund_Flag,Revenue_USD,Profit_USD,City,Month,Quarter,Demand_Score,Churn_Risk
ORD0049143,40,Returning,Cloud Kitchen,Italian,4.43,29,263.45,3,Stormy,Low,3.2,0,0,214.53,115.85,Sydney,10,4,58.29,7.97
ORD0147226,51,New,Fast Food,Mexican,17.01,117,181.83,4,Cloudy,Low,3.5,0,0,105.58,143.84,New York,12,4,96.35,84.03
ORD0003207,49,New,Restaurant,Indian,7.38,43,52.57,6,Sunny,High,4.5,0,0,409.92,80.65,New York,1,1,6.47,50.35
ORD0086601,52,Premium,Restaurant,Indian,3.89,30,271.68,10,Sunny,High,3.7,0,0,231.92,98.63,London,9,3,16.62,95.23
ORD0020038,58,Returning,Fast Food,Mexican,22.97,63,173.94,5,Sunny,Medium,5.0,0,0,174.64,173.83,New York,3,1,34.64,31.34
ORD0132236,59,New,Fast Food,Italian,2.09,86,156.69,10,Cloudy,Low,1.9,0,0,329.38,119.21,Sydney,12,4,61.69,41.14
ORD0019136,73,Premium,Cafe,Chinese,16.04,78,205.9,6,Sunny,Low,5.0,0,0,497.5,181.55,Mumbai,1,1,42.88,23.73
ORD0083965,53,Premium,Fast Food,Chinese,24.15,57,105.53,3,Cloudy,High,2.5,0,0,166.0,56.78,Sydney,12,4,22.34,56.02
ORD0121997,57,New,Restaurant,Italian,10.16,116,120.63,1,Rainy,Low,2.0,1,0,270.55,98.61,Mumbai,1,1,69.95,72.22
ORD0143471,37,Returning,Restaurant,Italian,23.91,84,22.35,12,Cloudy,Low,3.6,0,0,15.07,139.85,London,4,2,5.56,9.84
ORD0073450,56,Returning,Cafe,Chinese,15.17,66,158.38,13,Cloudy,Low,2.1,0,0,446.72,68.27,Mumbai,9,3,7.99,42.43
ORD0059630,50,Returning,Restaurant,Italian,22.13,27,240.34,5,Sunny,Medium,3.2,0,0,301.5,55.11,Mumbai,9,3,80.17,1.24
ORD0079123,69,New,Restaurant,Mexican,3.92,21,159.95,10,Cloudy,Medium,1.1,0,0,391.4,27.74,London,11,4,6.37,66.3
ORD0097699,41,Returning,Restaurant,Chinese,15.31,106,88.28,3,Sunny,High,3.9,0,0,132.87,-0.23,Singapore,1,1,88.47,87.47
ORD0061429,68,Premium,Cafe,Italian,9.9,39,23.0,5,Sunny,Low,4.9,0,0,86.72,61.49,Singapore,7,3,73.58,15.38
ORD0095398,62,Premium,Fast Food,Mexican,21.37,78,140.98,8,Cloudy,High,5.0,0,0,404.08,75.58,Mumbai,6,2,20.09,46.46
ORD0056156,70,Premium,Cloud Kitchen,Mexican,11.35,105,242.45,8,Stormy,Medium,1.1,0,0,442.81,4.47,London,8,3,94.61,32.8
ORD0115190,51,Returning,Cloud Kitchen,Indian,8.18,111,117.05,10,Sunny,Low,3.3,0,0,240.97,-14.3,Mumbai,10,4,9.01,30.08
ORD0058911,47,Returning,Cloud Kitchen,Italian,11.99,116,31.26,5,Stormy,Medium,1.2,0,0,227.23,132.74,New York,10,4,43.36,79.04
ORD0003479,58,New,Cloud Kitchen,Mexican,5.93,67,258.71,14,Stormy,Low,1.8,0,0,303.76,22.14,Mumbai,11,4,31.44,53.16
ORD0102532,20,New,Fast Food,Indian,17.43,77,124.9,14,Sunny,Medium,2.3,0,0,268.85,184.48,London,5,2,76.54,87.96
ORD0028077,28,New,Cafe,Chinese,9.85,69,74.56,13,Rainy,High,1.6,0,0,356.31,127.54,Singapore,6,2,51.08,11.12
ORD0057745,49,Returning,Restaurant,Mexican,4.34,89,263.64,6,Cloudy,Medium,4.6,0,0,90.51,55.44,Sydney,9,3,30.85,16.55
ORD0014668,40,New,Cafe,Italian,8.89,61,279.48,1,Cloudy,High,1.7,1,0,182.01,34.52,Sydney,8,3,93.25,47.97
ORD0068076,54,New,Restaurant,Mexican,24.57,20,129.06,11,Stormy,Medium,3.6,0,0,37.37,151.89,New York,2,1,13.7,7.78
ORD0002993,27,Premium,Cafe,Mexican,5.7,38,87.91,14,Rainy,Medium,3.0,0,0,89.16,138.46,Sydney,6,2,97.56,72.88
ORD0037301,22,Returning,Cloud Kitchen,Italian,5.59,34,182.12,9,Stormy,Low,4.9,0,0,115.76,192.4,Mumbai,3,1,81.85,90.99
ORD0039454,63,Premium,Cloud Kitchen,Italian,19.9,81,262.52,5,Cloudy,High,3.6,0,0,49.13,188.69,Sydney,2,1,94.15,99.75
ORD0031135,25,Returning,Restaurant,Mexican,23.11,39,219.69,10,Rainy,Low,1.1,0,0,439.41,83.5,Mumbai,1,1,30.22,0.47
ORD0062315,38,Premium,Fast Food,Mexican,23.64,57,166.52,5,Rainy,Medium,2.3,1,0,396.31,159.16,London,1,1,43.8,53.24
ORD0113435,53,Premium,Fast Food,Chinese,10.9,68,147.38,1,Sunny,High,3.8,0,0,237.13,-19.77,New York,3,1,35.49,83.37
ORD0061258,47,Returning,Cafe,Italian,22.66,89,252.18,3,Stormy,Low,2.3,0,0,208.64,131.65,Mumbai,7,3,71.73,79.21
ORD0014826,37,New,Restaurant,Mexican,6.2,119,198.34,3,Sunny,Medium,1.1,0,0,192.91,131.68,London,10,4,99.82,99.32
ORD0004047,18,Returning,Cloud Kitchen,Mexican,11.38,30,55.34,5,Sunny,High,3.3,0,0,253.11,135.71,London,2,1,44.21,30.6
ORD0017702,53,Returning,Fast Food,Chinese,24.74,88,232.13,12,Stormy,Medium,2.4,0,0,73.25,165.75,Singapore,12,4,66.4,49.87
ORD0056325,33,Returning,Cloud Kitchen,Indian,14.48,119,95.03,1,Cloudy,Medium,1.3,0,0,437.52,185.12,Mumbai,7,3,58.16,26.58
ORD0030077,46,Returning,Cloud Kitchen,Italian,4.0,90,210.17,9,Rainy,High,2.8,0,0,162.94,183.35,Sydney,2,1,13.27,66.22
ORD0088823,63,Returning,Restaurant,Chinese,7.05,96,44.69,13,Sunny,Medium,1.2,0,0,72.95,178.5,London,7,3,46.74,28.77
ORD0084141,37,Returning,Cloud Kitchen,Chinese,13.58,114,178.57,12,Stormy,Medium,4.5,0,0,17.37,138.35,London,2,1,19.5,69.08
ORD0139397,54,New,Restaurant,Chinese,2.86,82,250.99,2,Rainy,High,4.2,0,0,271.97,98.31,Sydney,12,4,83.81,20.39
ORD0143469,36,Premium,Fast Food,Mexican,16.33,20,249.18,13,Stormy,High,1.7,0,0,89.28,-7.21,Mumbai,11,4,51.35,60.38
ORD0064039,25,New,Cafe,Italian,3.68,118,232.01,14,Stormy,High,4.8,0,0,145.25,153.33,Sydney,11,4,54.89,66.58
ORD0053418,31,Premium,Restaurant,Indian,4.91,11,167.21,13,Cloudy,High,3.9,0,0,78.82,27.64,London,11,4,23.26,1.5
ORD0082730,53,Returning,Cafe,Chinese,20.23,18,246.57,12,Cloudy,High,4.1,0,0,455.83,71.27,Singapore,6,2,28.65,73.41
ORD0127722,34,Premium,Cloud Kitchen,Indian,0.87,57,250.85,2,Sunny,High,1.0,1,0,142.03,-18.89,Mumbai,2,1,82.3,50.59
ORD0077225,69,Premium,Cafe,Mexican,9.41,88,228.63,3,Rainy,Low,1.6,0,0,63.65,144.63,Mumbai,5,2,9.34,49.69
ORD0116312,58,Returning,Fast Food,Italian,4.85,59,21.12,7,Stormy,High,4.9,0,0,180.76,-2.87,New York,6,2,56.12,60.43
ORD0097201,35,Returning,Cafe,Chinese,6.54,102,111.3,12,Rainy,High,3.5,0,0,340.89,149.29,Sydney,10,4,84.84,41.18
ORD0002976,52,Returning,Fast Food,Mexican,11.12,104,269.09,7,Cloudy,Medium,3.1,0,0,413.14,0.05,Singapore,2,1,67.5,16.72
ORD0033703,53,New,Restaurant,Mexican,2.2,76,213.84,10,Cloudy,Low,1.4,1,0,408.85,-3.97,New York,2,1,90.56,5.84
ORD0060368,40,Returning,Fast Food,Chinese,8.55,94,57.48,13,Rainy,High,2.7,0,0,231.23,34.81,Sydney,6,2,65.52,81.13
ORD0044877,65,Returning,Cafe,Mexican,15.75,119,51.17,12,Rainy,Low,3.3,0,0,252.75,71.42,New York,12,4,42.01,91.18
ORD0110496,62,Premium,Cafe,Chinese,24.85,115,109.37,1,Stormy,Low,3.0,1,0,357.61,163.53,New York,11,4,90.77,22.83
ORD0025467,40,Returning,Restaurant,Mexican,21.01,110,189.48,6,Cloudy,Low,1.9,0,0,265.95,51.92,Sydney,5,2,78.03,54.61
ORD0088068,29,New,Cafe,Mexican,15.84,68,275.32,1,Cloudy,High,4.7,0,0,98.97,81.81,Mumbai,10,4,42.84,56.09
ORD0087286,68,Premium,Cloud Kitchen,Mexican,24.99,93,297.49,3,Sunny,Low,2.4,0,0,133.09,144.24,Mumbai,8,3,65.15,86.59
ORD0073709,64,Premium,Cloud Kitchen,Indian,1.86,39,213.41,13,Cloudy,Medium,1.1,1,0,266.67,30.99,Mumbai,10,4,67.21,86.54
ORD0019530,31,New,Cloud Kitchen,Chinese,7.33,42,204.77,3,Sunny,Low,4.8,0,1,229.53,-7.63,New York,6,2,61.18,69.1
ORD0144431,68,New,Restaurant,Indian,22.05,106,230.72,12,Cloudy,Low,4.5,0,0,388.86,91.57,Mumbai,5,2,10.69,37.29
ORD0072046,25,Returning,Restaurant,Indian,22.68,13,128.73,9,Stormy,High,4.3,1,0,495.28,75.59,Mumbai,11,4,60.57,10.82
ORD0032583,58,New,Cloud Kitchen,Chinese,13.1,115,233.17,13,Sunny,Low,4.5,0,0,54.16,152.12,Mumbai,2,1,53.85,42.7
ORD0113186,39,Returning,Fast Food,Chinese,24.25,22,240.27,9,Rainy,High,3.6,0,0,298.23,149.74,London,5,2,49.39,7.9
ORD0061674,41,Returning,Cafe,Chinese,9.93,68,144.95,9,Cloudy,Low,2.9,0,0,405.35,62.98,Sydney,10,4,42.33,4.18
ORD0061201,25,New,Restaurant,Mexican,8.42,24,45.84,5,Sunny,Low,3.2,1,0,489.64,135.68,New York,12,4,76.59,46.13
ORD0081096,37,New,Restaurant,Mexican,17.55,42,163.05,7,Stormy,Medium,1.5,0,0,63.17,104.94,New York,1,1,93.2,91.46
ORD0018714,22,New,Fast Food,Indian,13.87,106,67.22,3,Cloudy,Low,1.3,1,0,102.52,120.79,London,8,3,13.11,61.21
ORD0001161,63,Returning,Cloud Kitchen,Indian,13.37,104,101.37,4,Sunny,Low,1.4,0,0,59.09,23.92,Mumbai,4,2,15.5,58.44
ORD0108726,64,Premium,Restaurant,Italian,15.91,81,246.99,11,Stormy,High,3.8,0,0,257.88,139.11,Singapore,10,4,7.41,58.19
ORD0002123,24,Premium,Restaurant,Mexican,17.97,102,266.74,12,Sunny,Medium,2.6,0,0,430.57,170.85,New York,12,4,35.23,70.68
ORD0100111,56,New,Fast Food,Italian,13.36,59,171.98,11,Cloudy,Medium,4.8,0,0,289.43,39.03,Mumbai,12,4,53.39,9.38
ORD0111908,58,Premium,Cafe,Indian,23.45,49,186.67,8,Sunny,High,4.9,0,0,84.29,9.87,New York,12,4,71.53,22.85
ORD0118109,45,New,Fast Food,Indian,5.4,45,195.74,9,Stormy,Low,4.2,0,0,338.66,197.66,Mumbai,12,4,78.53,35.16
ORD0141545,35,Premium,Fast Food,Italian,18.73,55,231.36,2,Stormy,Low,1.7,0,0,14.96,59.21,London,5,2,6.99,63.91
ORD0110873,18,New,Restaurant,Italian,16.31,109,83.93,6,Rainy,Low,4.7,1,0,434.85,28.62,Sydney,4,2,17.52,0.76
ORD0050372,63,Returning,Cloud Kitchen,Chinese,17.74,54,172.47,9,Rainy,Low,3.1,0,0,52.81,65.71,New York,1,1,17.9,90.31
ORD0140909,51,Returning,Fast Food,Italian,8.44,48,257.22,14,Rainy,Low,3.6,0,0,102.6,103.03,Sydney,11,4,76.59,11.19
ORD0127055,28,Returning,Restaurant,Chinese,22.85,112,205.68,11,Stormy,Medium,3.0,1,0,98.88,41.15,New York,8,3,2.35,33.77
ORD0007694,74,Premium,Cafe,Italian,24.81,17,159.3,14,Rainy,High,4.4,0,0,276.6,96.0,Sydney,11,4,36.05,39.2
ORD0115354,19,Premium,Fast Food,Mexican,6.54,83,51.26,5,Cloudy,High,2.8,0,0,30.58,6.9,Mumbai,1,1,24.97,11.82
ORD0008749,31,Returning,Cloud Kitchen,Indian,13.37,112,288.69,12,Stormy,Medium,3.4,0,0,18.58,60.38,New York,1,1,68.83,74.03
ORD0027883,59,New,Cloud Kitchen,Indian,15.78,48,285.47,2,Cloudy,Medium,2.0,1,0,107.83,164.73,New York,8,3,58.73,86.7
ORD0010331,42,New,Cafe,Indian,14.73,108,226.46,12,Rainy,Low,1.7,0,0,199.2,69.91,London,3,1,77.44,27.68
ORD0084622,72,New,Cafe,Indian,6.47,113,215.77,7,Sunny,High,1.4,0,0,126.4,98.58,Sydney,10,4,33.05,44.46
ORD0096534,31,Premium,Cloud Kitchen,Indian,19.83,43,77.9,7,Rainy,Medium,2.4,0,0,210.6,169.68,London,10,4,57.94,73.44
ORD0122303,37,Premium,Restaurant,Mexican,22.81,64,174.19,11,Rainy,Medium,3.5,0,0,279.16,148.02,New York,8,3,96.07,78.86
ORD0000676,26,Premium,Cafe,Indian,24.37,63,34.52,1,Sunny,Low,3.8,0,0,223.11,76.59,Singapore,2,1,45.31,46.85
ORD0045160,62,Returning,Cafe,Italian,10.8,119,165.44,6,Sunny,Low,4.9,0,0,462.76,45.21,Singapore,8,3,81.95,68.73
ORD0068994,61,Returning,Fast Food,Italian,15.63,67,18.36,14,Cloudy,Medium,3.1,0,0,248.48,176.16,Mumbai,7,3,86.07,40.64
ORD0127585,72,New,Fast Food,Indian,7.61,40,103.21,3,Sunny,Medium,2.1,0,0,161.21,65.18,Mumbai,1,1,79.0,85.84
ORD0118098,61,Returning,Fast Food,Chinese,19.41,50,129.45,1,Cloudy,High,3.8,0,0,113.06,102.37,Singapore,7,3,35.61,7.84
ORD0103940,24,Returning,Cloud Kitchen,Indian,8.48,57,274.98,2,Sunny,High,2.2,0,0,280.53,-2.78,New York,10,4,40.48,42.88
ORD0123621,55,Returning,Cafe,Italian,10.95,71,38.23,9,Cloudy,Medium,4.8,0,0,209.27,10.15,Sydney,9,3,24.55,12.46
ORD0143609,60,Premium,Fast Food,Indian,3.18,80,29.13,6,Cloudy,High,1.7,0,0,433.78,26.53,London,12,4,80.09,76.15
ORD0074055,27,Premium,Fast Food,Mexican,16.16,65,41.52,1,Rainy,Medium,2.9,0,0,299.45,139.7,New York,1,1,8.35,88.7
ORD0008614,29,Returning,Cafe,Mexican,4.6,51,52.59,7,Cloudy,Low,1.0,1,0,378.15,115.88,Sydney,5,2,39.16,9.61
ORD0026736,46,New,Restaurant,Mexican,18.08,35,252.53,10,Cloudy,Low,4.8,0,0,313.49,99.42,New York,4,2,93.49,64.89
ORD0035210,40,New,Fast Food,Indian,3.92,94,90.44,8,Cloudy,Low,2.3,0,0,370.39,55.2,Singapore,9,3,58.18,51.07
ORD0045659,26,Returning,Restaurant,Mexican,9.99,101,73.39,13,Rainy,Medium,1.5,0,0,53.66,7.24,New York,9,3,36.6,30.45
ORD0001718,25,Returning,Cloud Kitchen,Indian,1.7,48,6.93,6,Cloudy,High,5.0,0,0,88.71,97.83,London,10,4,56.29,77.05
ORD0149587,51,New,Restaurant,Chinese,19.93,84,265.78,2,Stormy,Low,1.3,0,0,50.24,-8.72,Sydney,11,4,48.6,91.11
ORD0126085,71,Returning,Cloud Kitchen,Mexican,22.51,84,212.93,13,Sunny,Medium,2.5,0,0,124.86,191.67,New York,10,4,57.78,46.48
ORD0045075,46,New,Cloud Kitchen,Mexican,3.79,24,103.12,1,Cloudy,High,4.7,0,0,319.26,118.11,Singapore,5,2,80.69,1.37
ORD0033316,54,Returning,Restaurant,Indian,6.05,119,121.41,12,Sunny,High,2.2,0,0,31.98,57.58,Sydney,8,3,58.89,67.52
ORD0024203,30,Returning,Fast Food,Chinese,9.46,34,286.18,4,Sunny,Low,4.5,0,0,355.85,170.46,Singapore,2,1,28.97,7.25
ORD0072014,42,New,Restaurant,Italian,11.4,14,182.83,8,Stormy,Medium,3.8,0,0,171.41,155.71,Singapore,4,2,64.91,88.14
ORD0084973,36,Returning,Restaurant,Chinese,18.0,106,138.29,14,Stormy,Medium,2.8,0,0,78.02,186.62,Mumbai,9,3,22.13,47.4
ORD0057089,22,New,Restaurant,Mexican,19.04,60,218.32,9,Rainy,High,4.1,0,0,73.98,197.82,Singapore,8,3,10.31,78.91
ORD0077715,55,Premium,Fast Food,Mexican,9.01,81,246.26,13,Sunny,Low,4.0,1,0,352.79,13.11,Singapore,7,3,5.75,44.8
ORD0060809,49,Returning,Cloud Kitchen,Indian,6.52,44,120.49,6,Rainy,Low,3.2,0,0,410.65,0.72,Mumbai,6,2,13.8,27.19
ORD0141891,37,New,Cafe,Chinese,11.91,11,248.95,7,Rainy,Medium,1.8,0,0,154.29,172.19,Sydney,6,2,63.66,69.2
ORD0122217,69,Returning,Restaurant,Mexican,11.32,61,197.31,5,Cloudy,Low,2.6,0,0,464.56,134.18,London,5,2,46.19,29.7
ORD0069739,41,Premium,Cafe,Indian,18.46,47,127.73,4,Cloudy,High,2.5,0,0,371.37,151.55,Singapore,12,4,2.77,39.64
ORD0102831,52,Premium,Cafe,Chinese,10.08,89,36.63,1,Rainy,Medium,4.1,0,0,222.59,-2.73,Mumbai,7,3,96.0,75.07
ORD0096659,63,New,Restaurant,Italian,3.38,13,287.04,1,Rainy,High,2.5,0,0,82.77,52.94,Mumbai,10,4,60.89,49.83
ORD0014593,56,Premium,Fast Food,Mexican,8.39,97,65.33,3,Cloudy,Medium,2.2,0,0,8.63,45.78,London,3,1,59.46,83.92
ORD0000446,45,Premium,Cloud Kitchen,Mexican,6.88,52,226.54,12,Cloudy,Medium,3.6,0,0,457.1,190.95,Sydney,11,4,36.25,30.32
ORD0043364,53,New,Restaurant,Mexican,1.05,92,52.4,9,Cloudy,High,2.2,1,0,250.17,185.17,Mumbai,3,1,96.0,27.0
ORD0099404,47,Returning,Restaurant,Chinese,7.12,14,219.21,4,Stormy,High,2.3,0,0,235.81,-7.55,London,10,4,67.47,62.05
ORD0115212,34,New,Cloud Kitchen,Mexican,18.97,104,146.5,12,Rainy,Medium,1.0,0,0,84.35,166.87,Mumbai,11,4,45.9,20.91
ORD0124383,35,New,Fast Food,Indian,11.95,103,26.17,7,Cloudy,Medium,5.0,1,0,52.68,9.78,Sydney,1,1,36.85,14.14
ORD0050038,56,Returning,Cloud Kitchen,Mexican,1.95,28,61.86,4,Cloudy,High,4.8,0,0,265.54,27.22,London,5,2,50.62,42.39
ORD0038657,70,Premium,Cafe,Chinese,22.11,65,90.81,2,Rainy,Medium,1.8,0,0,154.42,62.3,Singapore,6,2,12.16,56.48
ORD0004846,35,New,Restaurant,Mexican,24.04,20,36.92,5,Stormy,High,4.5,0,1,85.5,117.87,Mumbai,7,3,53.91,84.33
ORD0070770,37,Returning,Cafe,Italian,9.33,19,126.46,14,Sunny,Medium,4.7,0,0,228.28,-16.85,Singapore,10,4,18.56,92.18
ORD0006362,20,New,Cloud Kitchen,Indian,8.62,116,193.34,12,Stormy,Low,1.8,0,0,431.77,190.45,London,3,1,66.48,25.13
ORD0123130,49,Returning,Fast Food,Indian,24.82,101,74.93,1,Rainy,High,2.5,0,0,299.95,128.18,New York,10,4,7.77,36.89
ORD0018823,46,New,Restaurant,Mexican,20.96,66,273.81,1,Stormy,High,2.6,0,0,49.06,125.31,New York,4,2,63.49,27.16
ORD0002362,35,New,Cloud Kitchen,Indian,18.57,116,87.37,6,Stormy,High,1.1,0,0,313.77,51.04,Sydney,1,1,24.88,63.89
ORD0118876,24,New,Cloud Kitchen,Indian,11.97,108,297.14,3,Stormy,High,3.4,0,0,15.54,122.61,London,1,1,23.9,26.79
ORD0100939,72,New,Cloud Kitchen,Indian,1.62,32,278.56,8,Cloudy,High,4.2,0,0,401.23,178.05,New York,3,1,79.42,5.71
ORD0021980,30,New,Cloud Kitchen,Indian,2.61,30,170.94,10,Cloudy,High,4.0,0,1,467.57,28.98,New York,6,2,38.67,97.15
ORD0102760,47,Returning,Cloud Kitchen,Mexican,4.52,76,180.64,4,Cloudy,Low,3.5,0,0,299.9,-9.72,Sydney,10,4,15.93,79.92
ORD0086445,26,New,Fast Food,Indian,14.66,42,222.5,1,Sunny,High,3.8,0,1,172.68,61.66,London,6,2,57.89,70.31
ORD0003805,58,Premium,Restaurant,Mexican,3.38,61,22.79,6,Cloudy,Low,1.6,0,0,290.86,-6.59,New York,8,3,69.0,42.75
ORD0052313,71,New,Cloud Kitchen,Chinese,13.85,109,132.74,3,Cloudy,High,1.5,0,0,189.21,20.86,Mumbai,1,1,53.45,14.54
ORD0146171,39,Premium,Fast Food,Chinese,21.43,70,183.63,4,Sunny,Low,3.4,0,0,29.73,43.59,Sydney,2,1,79.23,32.97
ORD0114325,30,Premium,Fast Food,Italian,7.44,24,103.53,5,Sunny,High,2.1,0,0,220.52,101.86,Singapore,4,2,60.03,93.27
ORD0115938,41,Premium,Cloud Kitchen,Indian,6.74,116,279.96,12,Stormy,Low,3.1,0,0,452.32,88.16,London,4,2,47.57,66.82
ORD0143329,58,Returning,Restaurant,Chinese,1.21,15,238.87,6,Rainy,Medium,3.7,0,0,292.76,37.97,Singapore,3,1,33.61,46.74
ORD0107853,19,Returning,Restaurant,Italian,7.54,33,219.72,2,Sunny,High,4.1,0,0,169.6,69.31,London,11,4,28.66,1.55
ORD0021504,59,Returning,Restaurant,Mexican,2.24,25,150.73,5,Rainy,Medium,2.6,0,0,413.46,28.41,Mumbai,2,1,50.0,37.99
ORD0077212,70,New,Restaurant,Mexican,3.63,65,22.37,4,Cloudy,High,3.3,0,0,432.77,69.63,Singapore,11,4,20.39,52.89
ORD0133988,30,New,Restaurant,Mexican,17.57,25,194.89,8,Rainy,Low,1.2,0,0,277.34,161.68,Mumbai,10,4,99.17,87.64
ORD0134088,45,Returning,Restaurant,Italian,22.11,27,83.14,6,Rainy,High,2.2,0,0,358.47,135.2,London,1,1,68.07,3.37
ORD0012801,55,New,Restaurant,Mexican,8.09,75,26.15,10,Stormy,High,1.8,0,0,175.91,81.88,Mumbai,1,1,2.94,34.75
ORD0034976,45,Premium,Fast Food,Indian,9.51,59,136.57,3,Cloudy,Low,1.9,0,0,199.32,31.81,Sydney,6,2,59.41,51.62
ORD0017282,65,New,Cloud Kitchen,Indian,17.0,20,40.67,8,Rainy,Medium,1.7,1,0,262.92,38.45,London,2,1,67.04,31.52
ORD0087403,39,Returning,Fast Food,Italian,20.45,19,169.72,3,Rainy,Low,2.4,0,0,231.57,39.29,New York,8,3,48.5,62.47
ORD0097330,36,Premium,Cafe,Italian,5.62,56,121.46,10,Stormy,Medium,1.1,0,0,356.55,-2.46,Singapore,5,2,74.73,30.75
ORD0044834,51,Premium,Restaurant,Italian,3.11,57,90.51,10,Rainy,Low,3.7,0,0,112.1,-11.49,Singapore,12,4,80.31,46.95
ORD0135477,69,Premium,Fast Food,Chinese,6.11,39,98.68,4,Cloudy,Low,4.0,0,0,142.84,40.49,Singapore,7,3,21.64,79.94
ORD0057560,42,New,Fast Food,Chinese,4.33,31,176.97,8,Cloudy,High,3.7,0,0,199.0,132.65,New York,3,1,59.78,89.77
ORD0113966,64,New,Cafe,Chinese,16.58,83,56.71,6,Stormy,Medium,3.1,0,0,222.28,10.82,London,11,4,27.7,21.7
ORD0024342,50,Premium,Restaurant,Mexican,9.77,96,105.28,4,Cloudy,Medium,1.6,1,0,269.19,118.87,Mumbai,1,1,38.43,28.75
ORD0077704,67,Premium,Cloud Kitchen,Chinese,3.72,65,6.46,3,Rainy,Low,1.0,1,0,6.12,-2.38,Mumbai,6,2,82.11,65.9
ORD0079891,22,Premium,Cloud Kitchen,Chinese,4.25,51,103.5,10,Stormy,High,3.3,0,0,461.74,-8.66,Sydney,3,1,96.12,60.84
ORD0120113,21,New,Cloud Kitchen,Mexican,12.9,20,102.82,10,Rainy,Low,1.5,0,0,152.02,63.39,New York,6,2,34.45,60.0
ORD0062297,56,New,Cafe,Mexican,9.09,40,193.44,4,Rainy,High,4.9,0,1,345.49,38.27,Singapore,1,1,81.37,61.01
ORD0061460,52,Returning,Cafe,Chinese,23.88,72,170.76,3,Cloudy,High,4.0,0,0,32.06,89.07,London,6,2,27.01,56.88
ORD0088463,21,Returning,Restaurant,Chinese,16.33,103,8.25,13,Cloudy,Medium,2.7,0,0,192.18,15.06,London,4,2,22.17,39.58
ORD0023138,72,New,Restaurant,Chinese,6.87,62,162.51,6,Stormy,Medium,4.0,0,0,443.6,108.94,Mumbai,12,4,39.65,29.3
ORD0050264,35,Premium,Restaurant,Mexican,22.19,93,133.46,2,Stormy,High,4.5,0,0,360.54,13.65,Singapore,7,3,23.87,8.65
ORD0123418,30,Premium,Fast Food,Chinese,14.91,104,152.46,14,Stormy,High,2.3,0,0,18.21,2.75,Sydney,11,4,51.56,36.31
ORD0096868,70,Premium,Cafe,Indian,23.69,73,284.58,14,Cloudy,Medium,4.1,0,0,401.87,32.08,London,5,2,65.24,87.92
ORD0015126,58,Returning,Cafe,Indian,6.72,114,268.68,13,Cloudy,Medium,1.8,0,0,491.71,-8.96,London,6,2,2.7,35.39
ORD0125347,41,New,Fast Food,Indian,13.39,33,156.27,10,Rainy,High,4.6,0,0,461.7,48.99,Mumbai,7,3,6.75,40.28
ORD0089226,20,Returning,Cloud Kitchen,Indian,7.04,31,139.82,10,Rainy,Low,2.5,0,0,38.61,136.27,Mumbai,6,2,42.84,78.07
ORD0065864,31,New,Cloud Kitchen,Indian,22.29,83,258.97,14,Rainy,High,3.6,0,0,166.84,61.1,Sydney,1,1,21.27,85.64
ORD0037519,38,Premium,Cafe,Mexican,13.58,111,233.36,5,Rainy,High,2.9,0,0,400.91,45.31,Singapore,9,3,48.17,7.31
ORD0110838,45,New,Fast Food,Mexican,4.28,92,113.75,3,Cloudy,Medium,2.8,0,1,190.27,6.19,New York,3,1,46.15,6.04
ORD0100145,21,Premium,Restaurant,Italian,2.68,118,172.98,14,Cloudy,Low,2.9,0,0,100.38,138.65,London,12,4,65.12,14.91
ORD0108780,52,Premium,Restaurant,Italian,8.19,90,81.83,3,Cloudy,Medium,4.7,0,0,334.84,-3.33,London,3,1,35.92,49.46
ORD0136564,63,Returning,Fast Food,Mexican,17.75,49,230.05,5,Sunny,High,4.2,0,0,314.69,60.36,Mumbai,6,2,48.27,41.91
ORD0101633,69,New,Cloud Kitchen,Italian,1.17,51,161.23,7,Stormy,High,2.3,0,0,145.76,113.7,Mumbai,2,1,1.58,81.56
ORD0145059,65,Returning,Fast Food,Mexican,10.75,31,243.25,14,Stormy,High,4.4,0,0,76.98,47.72,Singapore,11,4,67.49,9.72
ORD0071698,63,Returning,Fast Food,Italian,21.9,27,61.62,11,Stormy,Low,2.0,0,0,450.25,54.61,London,7,3,31.47,30.54
ORD0140769,49,New,Cafe,Italian,3.96,40,239.98,3,Stormy,Medium,1.2,0,0,96.94,40.3,Singapore,9,3,49.32,8.74
ORD0104461,19,Returning,Restaurant,Mexican,7.34,103,38.24,11,Stormy,Medium,1.3,1,0,35.41,107.68,Singapore,6,2,30.66,12.14
ORD0014777,63,Returning,Cloud Kitchen,Indian,24.98,28,255.24,7,Rainy,Medium,3.5,0,0,144.77,169.52,Singapore,2,1,54.75,44.9
ORD0032263,21,New,Restaurant,Chinese,8.02,31,181.48,9,Rainy,Low,3.4,1,0,336.45,42.26,Singapore,2,1,27.24,47.09
ORD0022627,42,Returning,Restaurant,Italian,8.6,20,218.96,13,Stormy,Medium,4.7,0,0,432.09,117.04,Mumbai,10,4,0.18,95.24
